filename,question_num,questions
2018-vcaa-exam-2.txt,8,"Question 8 Using a suitable substitution, tan( )sec()22 06π ∫xx dx can be expressed as A. uu du 42 3 01 +()∫ B. uu du 42 3 12 +()∫ C. 31 0 u du∫ D. udu 2 06π ∫ E. 231 0 u du∫"
2018-vcaa-exam-2.txt,9,Question 9 A solution to the differentia 1 equation dy dx xy xy=+− −2 sin( )s in() can be obtained from A. 1∫∫=dx ydy 2 sin () B. cos()ydyx dx ∫∫=cose c() C. cos()xdxy dy ∫∫=cose c() D. sec()xdxy dy ∫∫=sin() E. sec()xdxy dy ∫∫=cose c()SECTION A – continued 2018 SPECMATH EXAM 2 6
2018-vcaa-exam-2.txt,10,Question 10 xO–2 –8–6–4–22468 2 4 6 8 –4 –6 –8 The differentia 1 equation that best represents the direction field above is A. dy yx=+ −2 2 B. dy xy=+ −2 2 C. dy xy=− +2 2 D. dy yx=− −2 2 E. dy yx=+ −2 2
2018-vcaa-exam-2.txt,11,"Question 11 Consider the vectors given by ai j =+m and bi j =+ m, where m ∈ R. If the acute angle between a and b is 30°, then m equals A. 21± B. 23± C. 31 3, D. 3 43− E. 39 13 SECTION A – continued TURN OVER 7 2018 SPECMATH EXAM 2"
2018-vcaa-exam-2.txt,12,"Question 12 If ab ab += + and a, b 0≠  , which one of the following is necessarily true ? A. a is parallel to b B. ab= C. ab= D. ab=− E. a is perpendicular to b"
2018-vcaa-exam-2.txt,13,"Question 13 The position vector of a particle that is moving along a curve at time t is given by  ri j, () cos()s in() tt t =+34 t ≥ 0. The first time when the speed of the particle is a minimum is A. 3 B. 2π C. tan−  14 3 D. 3 2π E. 9"
2018-vcaa-exam-2.txt,14,Question 14 The scalar resolute of ai k =−32 in the direction of bi jk =−++23 is A. −913 13 B. −− ++()9 1423ij k C. −914 14 D. −− ()9 1332ik E. −14 2
2018-vcaa-exam-2.txt,15,Question 15 A constant force of magnitude P newtons accelerates a particle of mass 8 kg in a straight line from a speed of 4 ms–1 to a speed of 20 ms–1 over a distance of 15 m. The magnitude of P is A. 9.8 B. 12.5 C. 12.8 D. 100 E. 102.4 SECTION A – continued 2018 SPECMATH EXAM 2 8
2018-vcaa-exam-2.txt,16,Question 16 The diagram below shows a mass being acted on by a number of forces whose magnitudes are labelled. Al 1 forces are measured in newtons and the system is in equilibrium. F 2 F 145°10 4330° The value of F 2 is A. 2 283 3 +() B. 11 2 2 C. 32 2 D. 7.78 E. 7.0
2018-vcaa-exam-2.txt,17,"Question 17 A tourist standing in the basket of a hot air balloon is ascending at 2 ms–1. The tourist drops a camera over the side when the balloon is 50 m above the ground. Neglecting air resistance, the time in seconds, correct to the nearest tenth of a second, taken for the camera to hit the ground is A. 2.3 B. 2.4 C. 3.0 D. 3.2 E. 3.4 9 2018 SPECMATH EXAM 2 END OF SECTION A TURN OVER"
2018-vcaa-exam-2.txt,18,"Question 18 A 95% confidence interva 1 for the mean height m, in centimetres, of a random sample of 36 Irish setter dogs is 58.42 < m < 67.31 The standard deviation of the height of the population of Irish setter dogs, in centimetres, correct to two decimal places, is A. 2.26 B. 2.27 C. 13.60 D. 13.61 E. 62.87"
2018-vcaa-exam-2.txt,19,Question 19 The gestation period of cats is normally distributed with mean m = 66 days and variance σ216 9= . The probability that a sample of five cats chosen at random has an average gestation period greater than 65 days is closest to A. 0.5000 B. 0.7131 C. 0.7734 D. 0.8958 E. 0.9532
2018-vcaa-exam-2.txt,20,"Question 20 The scores on the Mathematics and Statistics tests, expressed as percentages, in a particular year were both normally distributed. The mean and the standard deviation of the Mathematics test scores were 71 and 10 respectively, while the mean and the standard deviation of the Statistics test scores were 75 and 7 respectively. Assuming the sets of test scores were independent of each other, the probability, correct to four decimal places, that a randomly chosen Mathematics score is higher than a randomly chosen Statistics score is A. 0.2877 B. 0.3716 C. 0.4070 D. 0.7123 E. 0.90882018 SPECMATH EXAM 2 10 SECTION B –"
2018-vcaa-exam-2.txt,21,Question 1 – continued
2018-vcaa-exam-2.txt,22,"Question 1 (11 marks) Consider the function f : D → R, where f (x) = 2 arcsin( x 2 – 1). a. Determine the maximal domain D and the range of f. 2 marks b. Sketch the graph of y = f (x) on the axes below, labelling any endpoints and the y-intercept with their coordinates. 3 marks –1 –2 –3 –4 4 3 2 1 O –11234 –2 –3 –4 ySECTION B Instructions for Section B Answer all questions in the spaces provided. Unless otherwise specified, an exact answer is required to a question. In questions where more than one mark is available, appropriate working must be shown. Unless otherwise indicated, the diagrams in this book are not drawn to scale. Take the acceleration due to gravity to have magnitude g ms–2, where g = 9.8 11 2018 SPECMATH EXAM 2 SECTION B –"
2018-vcaa-exam-2.txt,23,"Question 1 – continued TURN OVERc. Find f ′ (x) for x > 0, expressing your answer in the form ′= −fxA x() 22, A ∈ R. 1 mark d. Write down f ′ (x) for x < 0, expressing your answer in the form ′= −fxB x() , 22 B ∈ R. 1 mark 2018 SPECMATH EXAM 2 12 SECTION B – continued e. The derivative f ′ (x) can be expressed in the form ′= −fxgx x()() 22 over its maximal domain. i. Find the maximal domain of f ′. 1 mark ii. Find g(x), expressing your answer as a piecewise (hybrid) function. 1 mark iii. Sketch the graph of g on the axes below. 2 marks –1 –2 –3 –4 4 3 2 1 O –11234 –2 –3 –4 y 13 2018 SPECMATH EXAM 2 SECTION B – continued TURN OVER CONTINUES OVER PAGE 2018 SPECMATH EXAM 2 14 SECTION B –"
2018-vcaa-exam-2.txt,24,Question 2 – continued
2018-vcaa-exam-2.txt,25,"Question 2 (10 marks) a. State the centre in the form (x, y), where x, y ∈ R, and state the radius of the circle given by zi−+() = 12 2, where z ∈ C. 1 mark b. By expressing the circle given by zz i += − 12 in cartesian form, show that this circle has the same centre and radius as the circle given by zi−+() = 12 2. 2 marks c. Graph the circle given by zz i += − 12 on the Ar gand diagram below, labelling the intercepts with the vertical axis. 2 marks Re(z)Im(z) –5 –4 –3 –2 –1 1 2 3 4 55 4321 –1 –2–3–4–5 O 15 2018 SPECMATH EXAM 2 SECTION B – continued TURN OVER The line given by zz−= − 13 intersects the circle given by zz i += − 12 in two places. d. Draw the line given by zz−= − 13 on the Ar gand diagram in part c. Label the points of intersection with their coordinates. 2 marks e. Find the area of the minor segment enclosed by an arc of the circle given by zz i += − 12 and part of the line given by zz−= − 13. 3 marks 2018 SPECMATH EXAM 2 16 SECTION B –"
2018-vcaa-exam-2.txt,26,Question 3 – continued
2018-vcaa-exam-2.txt,27,"Question 3 (13 marks) Part of the graph of yx=−1 2412 is shown below. 0 1 –11 –11, 02    31,2      The curve shown is rotated about the y-axis to form a volume of revolution that is to model a fountain, where length units are in metres. a. Show that the volume, V cubic metres, of water in the fountain when it is filled to a depth of h metres is given by Vh h =+  π 44 33. 2 marks 17 2018 SPECMATH EXAM 2 SECTION B –"
2018-vcaa-exam-2.txt,28,"Question 3 – continued TURN OVERb. Find the depth h when the fountain is filled to half its volume. Give your answer in metres, correct to two decima 1 places. 2 marks The fountain is initially empty. A vertica 1 jet of water in the centre fills the fountain at a rate of 0.04 cubic metres per second and, at the same time, water flows out from the bottom of the fountain at a rate of 005 .h cubic metres per second when the depth is h metres. c. i. Show that dh h=− +()45 25 412π. 2 marks ii. Find the rate, in metres per second, correct to fo ur decima 1 places, at which the depth is increasing when the depth is 0.25 m. 1 mark 2018 SPECMATH EXAM 2 18 SECTION B – continued d. Express the time taken for the depth to reach 0.25 m as a definite integral and evaluate this integral correct to the nearest tenth of a second. 2 marks e. After 25 seconds the depth has risen to 0.4 m. Using Euler ’s method with a step size of five seconds, find an estimate of the depth 30 seconds after the fountain began to fill. Give your answer in metres, correct to two decimal places. 2 marks f. How far from the top of the fountain does the water level ultimately stabilise? Give your answer in metres, correct to two decimal places. 2 marks 19 2018 SPECMATH EXAM 2 SECTION B – continued TURN OVER CONTINUES OVER PAGE 2018 SPECMATH EXAM 2 20 SECTION B –"
2018-vcaa-exam-2.txt,29,Question 4 – continued
2018-vcaa-exam-2.txt,30,"Question 4 (10 marks) Two yachts, A and B, are competing in a race and their position vectors on a certain section of the race after time t hours are given by  ri jA() () () tt tt =+ ++122 and  ri jB() () tt t =++223, t ≥ 0 where displacement components are measured in kilometres from a given reference buoy at origin O. a. Find the cartesian equation of the path for each yacht. 2 marks b. Show that the two yachts will not collide if they follow these paths. 2 marks c. Find the coordinates of the point where the paths of the two yachts cross. Give your coordinates correct to three decimal places. 2 marks 21 2018 SPECMATH EXAM 2 SECTION B – continued TURN OVER One of the rules for the race is that the yachts are not allowed to be within 0.2 km of each other. If this occurs there is a time penalty for the yacht that is travelling faster. d. For what values of t is yacht A travelling faster than yacht B? 2 marks e. If yacht A does not alter its course, for what period of time wil 1 yacht A be within 0.2 km of yacht B? Give your answer in minutes, correct to one decimal place. 2 marks 2018 SPECMATH EXAM 2 22 SECTION B –"
2018-vcaa-exam-2.txt,31,Question 5 – continued
2018-vcaa-exam-2.txt,32,"Question 5 (8 marks) Luggage at an airport is delivered to its owners via a 15 m ramp that is inclined at 30° to the horizontal. A 20 kg suitcase, initially at rest at the top of the ramp, slides down the ramp against a resistance of v newtons per kilogram, where v ms–1 is the speed of the suitcase. a. On the diagram below, show all forces acting on the suitcase during its motion down the ramp.1 mark 30°suitcase b. i. By resolving forces paralle 1 to the ramp, write down an equation of motion for the 20 kg suitcase. 1 mark ii. Hence, show that the magnitude of the acceleration, a ms–2, of the suitcase down the ramp is given by agv=−2 2. 1 mark 23 2018 SPECMATH EXAM 2 SECTION B – continued TURN OVER c. By expressing a in an appropriate form, find the distance x metres that the suitcase has slid as a function of v. Give your answer in the form xb vcc cve =+−   log, where b, c ∈ R. 2 marks d. Find the velocity of the suitca se just before it reaches the end of the ramp. Give your answer in ms–1, correct to two decimal places. 1 mark e. i. Write down a definite integral that gives the time taken for the suitcase to reach a speed of 4.5 ms–1. 1 mark ii. Find the time taken for the suitcase to reach a speed of 4.5 ms–1. Give your answer in seconds, correct to two decimal places. 1 mark 2018 SPECMATH EXAM 2 24 SECTION B –"
2018-vcaa-exam-2.txt,33,Question 6 – continued
2018-vcaa-exam-2.txt,34,"Question 6 (8 marks) The heights of mature water buffaloes in northern Australia are known to be normally distributed with a standard deviation of 15 cm. It is claimed that the mean height of the water buffaloes is 150 cm. To decide whether the claim about the mean height is true, rangers selected a random sample of 50 mature water buffaloes. The mean height of this sample was found to be 145 cm. A one-tailed statistica 1 test is to be carried out to see if the sample mean height of 145 cm differs significantly from the claimed population mean of 150 cm. Let X denote the mean height of a random sample of 50 mature water buffaloes. a. State suitable hypotheses H 0 and H 1 for the statistical test. 1 mark b. Find the standard deviation of X. 1 mark c. Write down an expression for the p value of the statistical test and evaluate your answer correct to four decimal places. 2 marks d. State with a reason whether H 0 should be rejected at the 5% leve 1 of significance. 1 mark e. What is the smallest value of the sample mean height that could be observed for H 0 to be not rejected? Give your answer in centimetres, correct to two decimal places. 1 mark 25 2018 SPECMATH EXAM 2 f. If the true mean height of al 1 mature water buffaloes in northern Australia is in fact 145 cm, what is the probability that H 0 will be accepted at the 5% level of significance? Give your answer correct to two decimal places. 1 mark g. Using the observed sample mean of 145 cm, find a 99% confidence interva 1 for the mean height of all mature water buffaloes in northern Australia. Express the values in your confidence interval in centimetres, correct to one decimal place. 1 mark END OF QUESTION AND ANSWER BOOKSPECIALIST MATHEMATICS Written examination 2 FORMULA SHEET This formula sheet is provided for your reference. A question and answer book is provided with this formula sheet. Students are NOT permitted to bring mobile phones and/or any other unauthorised electronic devices into the examination room.Victorian Certificate of Education 2018 © VICTORIAN CURRICULUM AND ASSESSMENT AUTHORITY 2018 SPECMATH EXAM 2 Specialist Mathematics formulas area of a trapezium 1 2 ab h +() curved surface area of a cylinder 2π rh volume of a cylinder π r 2 h volume of a cone 1 3π r 2 h volume of a pyramid 1 3 Ah volume of a sphere 4 3π r 3 area of a triangle 1 2 bc Asin( ) sine rulea C sin( )s in() sin( )= = cosine rule c 2 = a 2 + b 2 – 2 ab cos (C ) Circular functions cos 2 (x) + sin 2 (x) = 1 1 + tan 2 (x) = sec 2 (x) cot 2 (x) + 1 = cosec 2 (x) sin (x + y ) = sin (x) cos (y) + cos (x) sin (y) sin (x – y ) = sin (x) cos (y) – cos (x) sin (y) cos (x + y ) = cos (x) cos (y) – sin (x) sin (y) cos (x – y ) = cos (x) cos (y) + sin (x) sin (y) tan( )tan( )t an() tan( )tan()xyxy xy+=+ −1 tan( )tan( )t an() tan( )tan()xyxy xy−=− +1 cos (2 x) = cos 2 (x) – sin 2 (x) = 2 cos 2 (x) – 1 = 1 – 2 sin 2 (x) sin (2 x) = 2 sin (x) cos (x) tan( )tan() tan( )22 12 xx x= − 3 SPECMATH EXAM TURN OVER Circular functions – continued Function sin–1 or arcsin cos–1 or arccos tan–1 or arctan Domain [–1, 1] [–1, 1] R Range −  ππ 22, [0, �] −  ππ 22, Algebra (complex numbers) zx iy ri r =+ =+() = cos()s in() () θθ θcis zx yr =+ =22–π < Arg(z) ≤ π z 1 z 2 = r 1 r 2 cis (θ1 + θ2)z r 1 21 212 =− ()cisθθ zn = rn cis (nθ) (de Moivre’ s theorem) Probability and statistics for random variables X and YE(aX + b) = aE(X) + b E(aX + bY ) = aE( X ) + bE( Y ) var(aX + b) = a 2 var(X ) for independent random variables X and Y var(aX + bY ) = a 2 var(X ) + b 2 var(Y ) approximate confidence interva 1 for μ xzs n−+   , distribution of sample mean Xmean EX() =µ variance varXn() =σ2 SPECMATH EXAM 4 END OF FORMULA SHEETCalculus dxxn xnn() =−1 xdxnxc nnn=++≠ −+∫1 111, dxea eax ax() = edxaecax ax=+∫1 dxxxelog( ) () =1 1 xdx xce =+∫log dxax aa x sin( )c os() () = sin( )c os() ax dxaax c =− + ∫1 dxax aa x cos( )s in() () =− cos( )s in() ax dxaax c =+ ∫1 dxax aa x tan( )s ec() () =2 sec( )t an()2 1 ax dxaax c =+ ∫ xsin−() = −1 21 1()10 221 −=  +>−∫sin, xcos−() =− −1 21 1()− −=  +>−∫10 221 aca cos, xtan−() = +1 21 1()a ac 221 +=  +−∫tan ()()() , ax bd xanax bc nnn+=+++ ≠−+∫1 111 () log ax bd xaax bce += ++−∫1 1 product ruled dxuv udv dx() =+ quotient rule d v  =− 2 chain ruledy dx= Euler’s method If dy dxfx= () , x 0 = a and y 0 = b, then xn + 1 = xn + h and yn + 1 = yn + h f (xn) acceleration adx dxv == ==  2 221 2 arc length 122 2 12 12+ ′() ′() + ′() ∫∫fx dx xt yt dt () () () or Vectors in two and three dimensions r= i+ j+ k xy z r=+ += xy zr 22 2 /tildenosp/tildenosp/tildenosp /tildenosp /tildenospirrij k ==++d rr 12.c os() == ++ rr xx yy zz 12 12 12 12 θMechanics pv=m equation of motionRa=m"
2018-vcaa-nht-exam-2.txt,1,"Question 1 Let f ( x) = cosec( x). The graph of f is transformed by: • a dilation by a factor of 3 from the x-axis, followed by • a translation of 1 unit hori zontally to the right, followed by • a dilation by a factor of 1 2 from the y-axis. The rule of the transformed graph is A. g( x) = 2 cosec(3 x + 1) B. g( x) = 3 cosec(2 x – 1) C. gx x () () =− () 32 1 cose c D. gxx()=−   231 cose c E. gxx()=−   31 2 cose c"
2018-vcaa-nht-exam-2.txt,2,"Question 2 Let fxx x()=+1 and g (x) = tan 2(x), where 02<<xπ. f (g (x)) is equal to A. sin(x)sec 2(x) B. sec(x)tan 2(x) C. cos(x)cot 2(x) D. cos(x)cosec 2(x) E. cosec(x)cos 2(x)SECTION A – Multiple-choice questions Instructions for Section A Answer all questions in pencil on the answer sheet provided for multiple-choice questions. Choose the response that is correct for the question. A correct answer scores 1; an incorrect answer scores 0. Marks will not be deducted for incorrect answers. No marks will be given if more than one answer is completed for any question. Unless otherwise indicated, the diagrams in this book are not drawn to scale. ake the acceleration due to gravity to have magnitude g ms–2, where g = 9.8 SECTION A – continued TURN OVER 3 2018 SPECMATH EXAM 2 (NHT) d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a"
2018-vcaa-nht-exam-2.txt,3,"Question 3 x() arccos( )= −−3 22π is A. [1, 3] B. [–1, 1] C. [0, 1) ∪ (1, 2] D. [–1, 0) ∪ (0, 1] E. [1, 2) ∪ (2, 3]"
2018-vcaa-nht-exam-2.txt,4,"Question 4 0 Im(z) Re(z)Q P T 4 321 –1–2–3–4–4 –3 –2 –1 1 2 3 4 On the Ar gand diagram shown above, 42 3 cis−  π is represented by the point A. B. C. D. E. TSECTION A – continued 2018 SPECMATH EXAM 2 (NHT) 4 d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a"
2018-vcaa-nht-exam-2.txt,5,"Question 5 zz zz C :,+() +() = { ∈} 22 4 ? Im(z) Re(z)Im(z) Re(z) Im(z) Re(z)Im(z) Re(z) Im(z) Re(z)A. B. C. D. E.–4 –3 –2 –14 321 –1–2–3–40 1 2 3 4 –4 –3 –2 –14321 –1–2–3–40 1 2 3 4 –4 –3 –2 –14321 –1 –2 –3–40 1 2 3 4 –4 –3 –2 –14321 –1–2–3–40 1 2 3 4 –4 –3 –2 –14321 –1–2–3–40 1 2 3 4 SECTION A – continued TURN OVER 5 2018 SPECMATH EXAM 2 (NHT) d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a"
2018-vcaa-nht-exam-2.txt,6,"Question 6 (z – 3 i) (z) = z 3 + 2 z 2 + 9 z + 18, which one of the following statements is false ? A. (3 i) = 0 B. (–3 i) = 0 C. (z) D. (z) E. (z)"
2018-vcaa-nht-exam-2.txt,7,"Question 7 The 3 y 2 – 5 xy – x 2 = 1 at the point (1, 2) A. −1 12 B. 12 7 C. 21 D. −7 12 E. −7 13"
2018-vcaa-nht-exam-2.txt,8,"Question 8 substitution, 3 24 1212 ++   ∫()xdx can be expressed as A. 3 41 2212 +   ∫udu B. 341 2259 +   ∫udu C. 31 2259 +   ∫udu D. 31 2212 +   ∫udu E. − +   ∫121 2295 uduSECTION A – continued 2018 SPECMATH EXAM 2 (NHT) 6 d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a"
2018-vcaa-nht-exam-2.txt,9,Question 9 11 0 − () ()∫cos xd x is equivalent to A. sin( )25 xd x ()∫ B. 1 2202 sin( )xd x ()∫ C. cos( )25 xd x ()∫ D. 21 02 cos( )xd x ()∫ E. 252 sin( )xd x ()∫SECTION A – continued TURN OVER 7 2018 SPECMATH EXAM 2 (NHT) d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a
2018-vcaa-nht-exam-2.txt,10,Question 10 below. Which one of the following could best represent the graph of g ? xyA. B. C. E.D.SECTION A – continued 2018 SPECMATH EXAM 2 (NHT) 8 d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a
2018-vcaa-nht-exam-2.txt,11,Question 11 ai jk =− + 22 and bi jk . =+ + 23 6 The acute angle between a and b is closest to A. 11° B. 75°C. 79°D. 86°E. 88°
2018-vcaa-nht-exam-2.txt,12,"Question 12 L MN In the diagram above, LOM is a diameter of the circle with centre O . circle. r=ON and s = MN, then LN is equal to A. 22rs− B. rs−2 C. rs+2 D. 2rs+ E. 2rs−"
2018-vcaa-nht-exam-2.txt,13,"Question 13 i and j be unit vectors in the east and north directions respectively . , ≥ 0,  ri jA tt t =− + () +−256 58() and the position of  ri j.B tt t =− +−() ()32 Particle A wil 1 be directly east of particle B when t equals A. 1 B. 2 C. 1 2 D. 2 4 E. 4 SECTION A – continued TURN OVER 9 2018 SPECMATH EXAM 2 (NHT) d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a"
2018-vcaa-nht-exam-2.txt,14,"Question 14 90° O 150°Q The diagram above shows a particle at O in equilibrium in a plane under the action of three forces of , R. ? A. = sin(60°) B. = sin(60°) C. = sin(30°) D. cos(60°) = cos(30°) E. cos(60°) + cos(30°) ="
2018-vcaa-nht-exam-2.txt,15,"Question 15 80 1.2 ms–2. person, newtons, A. 688 B. 704 C. 784 D. 880 E. 896"
2018-vcaa-nht-exam-2.txt,16,"Question 16 2 8 seconds. 40 ms–1, then t is A. 3 B. 4 C. 5 D. 6 E. 7 SECTION A – continued 2018 SPECMATH EXAM 2 (NHT) 10 d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a"
2018-vcaa-nht-exam-2.txt,17,"Question 17 . velocity, second, tt()() , () ,=−− ≤≤ −− −< ≤  42 04 97 41 02 2 The graph of v(t) is shown below. –2 2 4 6 8 10 124 2 0 –2 –4 v The object will be back at its initial position when t is closest to A. 4.0 B. 6.5 C. 6.7 D. 6.9 E. 7.0"
2018-vcaa-nht-exam-2.txt,18,"Question 18 six-year-old distributed. 144 six-year-old 115 cm. 95% six-year-old (1 13.8, 116.2) cm, A. 1.20 B. 7.35 C. 15.09 D. 54.02 E. 88.13 11 2018 SPECMATH EXAM 2 (NHT) d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a END OF SECTION A TURN OVER"
2018-vcaa-nht-exam-2.txt,19,Question 19 negligible mass . 1 kg. 115 7 grams. apples. 1 A. 0.0478 B. 0.1 132 C. 0.4265 D. 0.5373 E. 0.9522
2018-vcaa-nht-exam-2.txt,20,"Question 20 A lemons. 200 5 70 3 grams. distributed, probability, places, lemon? A. 0.0062 B. 0.0828 C. 0.1657 D. 0.8343 E. 0.9172 2018 SPECMATH EXAM 2 (NHT) 12 d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a SECTION B –"
2018-vcaa-nht-exam-2.txt,21,Question 1 – continued
2018-vcaa-nht-exam-2.txt,22,"Question 1 (10 marks) (x) = 10 arccos(2 – 2 x). a. Sketch below. coordinates. 3 1 230 2010 –2 –1 0 SECTION B Instructions for Section B Answer all questions in the spaces provided. specified, question. available, shown. indicated, scale. acceleration due to gravity ms–2, where g = 9.8 13 2018 SPECMATH EXAM 2 (NHT) d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a SECTION B –"
2018-vcaa-nht-exam-2.txt,23,"Question 1 – continued TURN OVERA vase is to be modelled by rotating the graph of f about the y -axis to form a solid of revolution, centimetres. b. i. Write vase. 2 ii. centimetres. 1 c. Water 20 cm 3 s–1. rate, second, 5π cm. 3 marks 2018 SPECMATH EXAM 2 (NHT) 14 d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a SECTION B – continued d. The vase is placed on a table. A bee climbs from the bottom of the outside of the vase to the vase. travel? centimetres, place. 1 15 2018 SPECMATH EXAM 2 (NHT) d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a SECTION B –"
2018-vcaa-nht-exam-2.txt,24,Question 2 – continued TURN OVER
2018-vcaa-nht-exam-2.txt,25,"Question 2 (11 marks) plane, zz i += +− 11 23 2. a. Show yx=−1 3. 2 marks b. Find point(s) zz=4 in cartesian form.2 marks 2018 SPECMATH EXAM 2 (NHT) 16 d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a SECTION B –"
2018-vcaa-nht-exam-2.txt,26,"Question 2 – continuedc. Sketch L and the graph of the relation zz=4 on the Ar gand diagram below. 2 marks –5 –4 –3 –2 –1 1 2 3 4 5 –5–4–3–2–11235 4 Im(z) Re(z)O The part of the line L in the fourth quadrant can be expressed in the form Ar g(z) = α. d. of α. 1 e. Find zz=4, Arg()z=π 3 and Re()z=3. 2 marks 17 2018 SPECMATH EXAM 2 (NHT) d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a SECTION B – continued TURN OVER f. The straight line L can be written in the form zk z=, where k ∈ C. cis(θ), where θ is the principal argument of k . 2 marks 2018 SPECMATH EXAM 2 (NHT) 18 d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a SECTION B –"
2018-vcaa-nht-exam-2.txt,27,Question 3 – continued
2018-vcaa-nht-exam-2.txt,28,"Question 3 (10 marks) 200 θ horizontal. plane, plane, equilibrium. a. On below, crate. 1 θ b. Find F in terms of θ. 1 mark 780 θ = 30°. c. i. positive, crate. 2 marks 19 2018 SPECMATH EXAM 2 (NHT) d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a SECTION B –"
2018-vcaa-nht-exam-2.txt,29,"Question 3 – continued TURN OVER ii. On the axes below, sketch the velocity–time graph for the crate in the positive direction motion. 1 0 v t 12345 –11 2 3 4 5 –1 iii. Calculate the distance the crate travels, in metres, in its first four seconds of motion. 1 mark rest, α horizontal. 295 cos(α) newtons, plane, crate. d. If 800 ms–1 after having travelled 10 m, find the acceleration, ms–2, of the crate. 2 marks 2018 SPECMATH EXAM 2 (NHT) 20 d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a SECTION B – continued e. Find the angle of inclination, α, of the plane if the acceleration of the crate down the plane is 0.75 ms–2. Give your answer in degrees, correct to one decimal place. 2 marks 21 2018 SPECMATH EXAM 2 (NHT) d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a SECTION B – continued TURN OVER CONTINUES OVER PAGE 2018 SPECMATH EXAM 2 (NHT) 22 d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a SECTION B –"
2018-vcaa-nht-exam-2.txt,30,Question 4 – continued
2018-vcaa-nht-exam-2.txt,31,"Question 4 (11 marks) A basketball player aims to throw a basketball through a ring, the centre of which is at a horizontal distance of 4.5 m from the point of release of the ball and 3 m above floor level. The ball is released at a height of 1.75 m above floor level, at an angle of projection α to the horizontal and at a speed of V ms–1. Air resistance is assumed to be negligible. 3 m 4.5 m 1.75 mα The position vector of the centre of the ball at any time, t seconds, for t ≥ 0, relative to the point of release is given by  ri j, () cos( )s in() . tV tV tt =+ − () αα 492 where i is a unit vector in the horizontal direction of motion of the ball and j is a unit vector vertically up. Displacement components are measured in metres. a. For the player ’s first shot at goal, V = 7 ms–1 and α = 45°. i. Find the time, in se conds, taken for the ball to re ach its maximum height. Give your answer in the form ab c, where a, b and c are positive integers. 2 marks 23 2018 SPECMATH EXAM 2 (NHT) d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a SECTION B –"
2018-vcaa-nht-exam-2.txt,32,"Question 4 – continued TURN OVER ii. Find the maximum height, in metres, above floor level, reached by the centre of the ball.2 marks iii. Find release. metres, places. 2 b. player’s goal, = 10 ms–1. projection, α , ring. degrees, place. 3 marks 2018 SPECMATH EXAM 2 (NHT) 24 d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a SECTION B – continued c. For the player’s third shot at goal, the angle of projection is α = 60°. ring. second, place. 2 marks 25 2018 SPECMATH EXAM 2 (NHT) d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a SECTION B – continued TURN OVER CONTINUES OVER PAGE 2018 SPECMATH EXAM 2 (NHT) 26 d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a SECTION B –"
2018-vcaa-nht-exam-2.txt,33,Question 5 – continued
2018-vcaa-nht-exam-2.txt,34,"Question 5 (9 marks) endpoints, 2 apart. 80 342 2 dy dxx=− . a. Given that both the inclination, dy dx, and the deflection, y, of the beam from the horizonta 1 at = 2 zero, 801 22232 yx xx =− + . 2 marks b. Find . degrees, place. 2 marks 27 2018 SPECMATH EXAM 2 (NHT) d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a SECTION B – continued TURN OVER c. Find the value of x, in metres, where the maximum deflection occurs, and find the maximum deflection, metres. 3 d. Find ≥ 1. degrees, place. 2 marks 2018 SPECMATH EXAM 2 (NHT) 28 d o n o t w r i t e i n t h i s a r e a d o n o t w r i t e i n t h i s a r e a SECTION B – continued"
